title,date,author
"
					[SALAH] Tenaga Medis China Didatangkan Untuk Membantu Menangani Covid-19 di Indonesia				","Maret 27, 2020",Syarief Ramaputra
"
					[SALAH] Kanika Kapoor Tularkan Virus Corona ke Pangeran Charles				","Maret 27, 2020",Muhammad Khairil
"
					[FALSE] Photos of “Italy. No more spaces are available in hospitals. #CoronavirusLockdown”				","Maret 27, 2020",Aribowo Sasmito
"
					[SALAH] “Muncul Virus Baru di China Selain Corona, #Hantavirus”				","Maret 27, 2020",Adi Syafitrah
"
					[SALAH] “Masuk Kota Sukabumi Harus Memiliki Surat Keterangan dari kepolisian domisili”				","Maret 27, 2020",Muhammad Khairil
"
					[SALAH] 5 Kecamatan di Lampung “Red Zone” COVID-19				","Maret 27, 2020",Muhammad Khairil
"
					[SALAH] “dampak virus COVID-19 hubungan suami istri jadi terancam”				","Maret 27, 2020",Adi Syafitrah
"
					[SALAH] Video “Sekor burung gergasi berbentuk manusia telah muncul di puncak bangunan Vatikan, Roma”				","Maret 27, 2020",Adi Syafitrah
"
					[SALAH] Foto tweet KPK : “Anggota dpr dites corona malah positif korupsi anjing”				","Maret 26, 2020",Adi Syafitrah
"
					[SALAH] Foto “Gereja Bergamo Italia hari ini…”				","Maret 26, 2020",Adi Syafitrah
"
					[FALSE] “Corona Mass graves in Italy”				","Maret 26, 2020",Aribowo Sasmito
"
					[SALAH] Daftar Zona Merah Daerah Terjangkit Virus Corona Oleh TNI				","Maret 26, 2020",Bentang Febrylian
"
					[SALAH] Hanya Cicilan Nasabah yang Positif COVID-19 yang Dapat Ditangguhkan				","Maret 26, 2020",Dedy Helsyanto
"
					[SALAH] “kuburan massal buat korban #viruscorona di ITALIA”				","Maret 26, 2020",Aribowo Sasmito
"
					[SALAH] “Karna mati kena corona”				","Maret 26, 2020",Muhammad Khairil
"
					[BERITA] “LIPI Ungkap Teori Virus Corona Covid-19 Bukan Senjata Biologi”				","Maret 26, 2020",Aribowo Sasmito
"
					[SALAH] Foto “Presiden Joko Widodo di depan jenazah”				","Maret 25, 2020",Adi Syafitrah
"
					[SALAH] Saddam Hussein Mengatakan Amerika Mengancam Irak dengan Virus Corona				","Maret 25, 2020",Muhammad Khairil
"
					[SALAH] Pelintiran Konteks Foto Tri Rismaharini				","Maret 25, 2020",Aribowo Sasmito
"
					[SALAH] “OBAT YANG DIBELI JOKOWI DARI CINA KOMUNIS , SANGAT BERBAHAYA DAN BERAKIBAT KEMATIAN”				","Maret 25, 2020",Muhammad Khairil
"
					[SALAH] “Selain Jack Ma, Habib Rizieq Galang Dana Rp 500 M Lawan Corona”				","Maret 25, 2020",Adi Syafitrah
"
					[SALAH] Rekrutmen Relawan Penanganan Pasien Virus Corona Oleh Dokter Irna				","Maret 24, 2020",Bentang Febrylian
"
					[SALAH] Foto Terakhir Dokter Hadio Berdiri Di Depan Pagar Temui Anak Sebelum Meninggal Karena Covid-19				","Maret 24, 2020",Syarief Ramaputra
"
					[SALAH] APD dari China Dibeli dengan Uang Pribadi Prabowo				","Maret 24, 2020",Dedy Helsyanto
"
					[SALAH] Video “Penerbangan dari Italia ke ethiopia. Semua penumpang dinyatakan positif”				","Maret 24, 2020",Adi Syafitrah
"
					[SALAH] “Akun Twitter resmi Menteri Pendidikan dan Kebudayaan @NadimMakarim”				","Maret 24, 2020",Adi Syafitrah
"
					[SALAH] Inggris Rusuh Akibat Lockdown				","Maret 24, 2020",Muhammad Khairil
"
					[SALAH] Peta Zona Merah Virus Corona Wilayah Purwokerto				","Maret 24, 2020",Bentang Febrylian
"
					[SALAH] Obat Avigan yang Dipesan Jokowi adalah Obat Pembunuh Janin				","Maret 24, 2020",Muhammad Khairil
"
					[SALAH] Warga Dihimbau Tak Melintas di Depan Toko Spectra Dikarenakan Adanya ODP Akibat Virus Corona				","Maret 24, 2020",Bentang Febrylian
"
					[SALAH] Virus Corona Adalah Sejenis “Jamur Atau Mould”				","Maret 24, 2020",Muhammad Khairil
"
					[SALAH] Pinjaman 2 Juta Untuk Pengemudi Gojek Agar Berdiam Diri di Rumah				","Maret 24, 2020",Muhammad Khairil
"
					[SALAH] “Kematian disebabkan COVID-19: Dibalut dalam bag”				","Maret 24, 2020",Aribowo Sasmito
"
					[FALSE] “Death due to #COVID19: Wrapped in a bag”				","Maret 24, 2020",Aribowo Sasmito
"
					[SALAH] Foto “Presiden Italia menangis karena tak cukup lahan untuk mengubur 700an korban corona per hari”				","Maret 24, 2020",Adi Syafitrah
"
					[SALAH] “Bawang merah yang dikupas bisa menyedot dan membunuh virus dan kuman”				","Maret 23, 2020",Adi Syafitrah
"
					[FALSE] Photo of “Friday prayers in Gaza today”				","Maret 23, 2020",Adi Syafitrah
"
					[SALAH] Foto “Salat Jumat di Gaza hari ini”				","Maret 23, 2020",Adi Syafitrah
"
					[SALAH] RS Premier Bintaro di-Lockdown, 19 Tenaga Medis Positif COVID-19				","Maret 23, 2020",Muhammad Khairil
"
					[SALAH] “Pasar-Pasar Tradisional di Tanjung Karang & Teluk Betung Mulai Besok Ada yang Tutup 3 Hari SD 5 Hari”				","Maret 23, 2020",Muhammad Khairil
"
					[SALAH] Ratusan Warga China yang Menetap di Indonesia Menuju Singapura karena Virus Corona				","Maret 23, 2020",Dedy Helsyanto
"
					[SALAH] Tulisan “TO:FRONT PEMBELA ISLAM” di Foto Paket Bantuan COVID-19 Tiongkok				","Maret 23, 2020",Aribowo Sasmito
"
					[SALAH] Foto Perempuan Muslim Uighur yang Dizalimi dan Doanya Memicu Azab Virus Corona				","Maret 22, 2020",Muhammad Khairil
"
					[SALAH] Video “KELUYURAN DILUAR RUMAH? DI MALAYSIA DITEMBAK API PAKAI DRONE”				","Maret 22, 2020",Adi Syafitrah
"
					[SALAH] “Mantap cara presiden Vladimir Putin, dengan menyebar hewan buas supaya warganya tidak keluar rumah”				","Maret 22, 2020",Adi Syafitrah
"
					[SALAH] “akan ada penyemprotan racun untuk virus corona dari malaysia dan singapore melalui udara”				","Maret 22, 2020",Adi Syafitrah
"
					[SALAH] 100 GB Gratis Ulang Tahun ke 21 Google				","Maret 22, 2020",Aribowo Sasmito
"
					[SALAH] “Pasar Wameo dan Karya Nugraha di Tutup selama 1 minggu”				","Maret 22, 2020",Muhammad Khairil
"
					[SALAH] “Foto Presiden Joko Widodo WFH (Working From Home)				","Maret 22, 2020",Adi Syafitrah
"
					[SALAH] “PDIP USUL KE PEMERINTAH AGAR PESANTREN DI TUTUP SELURUH INDONESIA”				","Maret 22, 2020",Adi Syafitrah
"
					[SALAH] Gambar Sampul Koran Tempo “Gotong Royong Melawan Virus Corona”				","Maret 22, 2020",Aribowo Sasmito
"
					[SALAH] Wapres Ma’ruf Amin Imbau Umat Islam Sholat Tobat agar Virus Corona Cepat Teratasi				","Maret 21, 2020",Dedy Helsyanto
"
					[SALAH] “DKI Jakarta mulai besok Lock down Warga di luar Jakarta tidak dibolehkan masuk kecuali ada izin polisi.”				","Maret 21, 2020",Adi Syafitrah
"
					[SALAH] “Data Tol yang Ditutup Arah DKI Jakarta”				","Maret 21, 2020",Muhammad Khairil
"
					[SALAH] Foto “Keadaan kota kota di dunia saat Corona mendera datang. Jakarta paling beda…”				","Maret 21, 2020",Adi Syafitrah
"
					[SALAH] Poster Pageblug Sultan HB X Anjurkan Masak Sayur Lodeh 7 Warna				","Maret 21, 2020",Aribowo Sasmito
"
					[SALAH] Gara-Gara Virus Corona, TKA China Digaji 200 Juta Per Tahun				","Maret 21, 2020",Muhammad Khairil
"
					[BERITA] Update status WNA yang Meninggal di Atas Motor Positif COVID-19				","Maret 21, 2020",Adi Syafitrah
"
					[SALAH] Video “Donald Trump Ke WC Lupa Matikan Mic”				","Maret 21, 2020",Muhammad Khairil
"
					[BERITA] Perkembangan Chloroquine Untuk Obat COVID-19				","Maret 21, 2020",Adi Syafitrah
"
					[SALAH] Pemerintah Indonesia Berlakukan Lockdown per 20 Maret 2020				","Maret 20, 2020",Bentang Febrylian
"
					[SALAH] Pasar Kodya Cirebon Ditutup Mulai 20 Maret 2020				","Maret 20, 2020",Muhammad Khairil
"
					[SALAH] Video “Sholat Jum’atan di China menjadi lautan manusia, orang Islam di Wuhan tidak Satupun yang kena virus corona”				","Maret 20, 2020",Adi Syafitrah
"
					[SALAH] Pesan Berantai “BUBARNYA AGAMA By. Ahmad Mustofa Bisri”				","Maret 20, 2020",Aribowo Sasmito
"
					[SALAH] “Senjata Biologis! Video Ini Bukti Tentara AS Sebar Corona di Bus Wuhan”				","Maret 20, 2020",Adi Syafitrah
"
					[SALAH] “DI WUHAN CINA KETIKA TERJADI VIRUS CORONA RAKYAT BERBONDONG2 KE MESJID, DI INDON RAKYAT DILARANG KE MESJID”				","Maret 20, 2020",Dedy Helsyanto
"
					[SALAH] “Ganja Mampu Menangkal Covid-19”				","Maret 20, 2020",Muhammad Khairil
"
					[SALAH] Jokowi Positif Corona				","Maret 20, 2020",Muhammad Khairil
"
					[SALAH] “Corona Mudah Diatasi Jika Saya Jadi Presiden CHINA, Camkan Itu”				","Maret 20, 2020",Dedy Helsyanto
"
					[SALAH] “WhatsApp: Hari jadi ke-9 DAPATKAN GRATIS 20 GB”				","Maret 19, 2020",Aribowo Sasmito
"
					[SALAH] Video “Donald trump tiba2 tak sadarkan diri saat berpidato, dengernya dia udh trkena corona”				","Maret 19, 2020",Adi Syafitrah
"
					[SALAH] Penyemprotan Disinfektan DKI Jakarta Dimulai 19 Maret 2020, Warga Dihimbau Tak Melintas				","Maret 19, 2020",Bentang Febrylian
"
					[SALAH] Video “Innalillahi, @CommuterLine itu emang paling rawan penularannya”				","Maret 19, 2020",Muhammad Khairil
"
					[SALAH]”Di tanya soal virus corona korlap FPI: hanya imam besar kami yg punya penangkal virus corona,karna imam besar kami cucu nabi”				","Maret 19, 2020",Muhammad Khairil
"
					[SALAH] Donald Trump Umumkan Roche Medical Company akan Meluncurkan Vaksin Covid19 Jutaan Dosis Minggu Depan				","Maret 19, 2020",Muhammad Khairil
"
					[SALAH] Himbauan Penutupan TPU Akibat Virus Corona, Jenazah Diminta Diletakkan Terlebih Dahulu di Rumah				","Maret 19, 2020",Bentang Febrylian
"
					[SALAH] “Novel Terbitan 1981 Ini Sudah Prediksi Kemunculan Corona di Wuhan”				","Maret 19, 2020",Adi Syafitrah
"
					[SALAH] “Corona sudah masuk ke TB telaga Bestari , pramugari lion air sdh terinfeksi dan saat ini di rawat di RS Annisa”				","Maret 18, 2020",Adi Syafitrah
"
					[SALAH] “ikan humanoid dengan tangan dan kaki ditangkap di Laut Cina Selatan”				","Maret 18, 2020",Aribowo Sasmito
"
					[SALAH] “Coronavirus akan hancur dengan air”				","Maret 18, 2020",Adi Syafitrah
"
					[SALAH] Dosen Kedokteran Gigi UI Meninggal Karena COVID-19				","Maret 18, 2020",Muhammad Khairil
"
					[SALAH] Virus Corona Bukanlah Virus, Sinyal 5G yang Sebenarnya Membunuh Orang				","Maret 18, 2020",Muhammad Khairil
"
					[SALAH] Video “Gara2 corona ada orang jatuh dari motor cuma di liatin”				","Maret 18, 2020",Adi Syafitrah
"
					[SALAH] “Joko Widodo, Presiden Republik Indonesia, memberlakukan kerantina parsial terbatas”				","Maret 18, 2020",Adi Syafitrah
"
					[SALAH] Foto “1 korban dlm pengawasan Covid-19 di RS wahidin mks setelah bersalaman dgn Menhub Budi Karya”				","Maret 18, 2020",Adi Syafitrah
"
					[SALAH] Suspect Corona Yang Melarikan Diri Dari RS Persahabatan Merupakan Driver Ojek Online				","Maret 17, 2020",Syarief Ramaputra
"
					[SALAH] Video “ini di PGC evakuasi pasien COVID 19”				","Maret 17, 2020",Adi Syafitrah
"
					[SALAH] Minum Banyak Air dan Berkumur dengan Air Hangat & Garam atau Cuka Dapat Menghilangkan Virus Corona Saat di Tenggorokan				","Maret 17, 2020",Dedy Helsyanto
"
					[SALAH] Mahasiswa UNY Positif Corona				","Maret 17, 2020",Muhammad Khairil
"
					[SALAH] “Pandemi Corona, Anies Baswedan : Universitas di Jakarta Diliburkan, Kecuali Universitas Pancasila”				","Maret 17, 2020",Muhammad Khairil
"
					[SALAH] Mengonsumsi Pisang Dalam Sehari, Membuat Virus Corona Pergi				","Maret 17, 2020",Muhammad Khairil
"
					[SALAH] Anjuran Mantan Menkes, Jemur Uang di Bawah Sinar Matahari Selama 30 Menit Bisa Cegah Penularan				","Maret 17, 2020",Bentang Febrylian
"
					[SALAH] Satu Pasien Pertama Suspect Corona Terdeteksi di Atambua				","Maret 17, 2020",Muhammad Khairil
"
					[SALAH] “Satu lagi Mentri Kabinet Jokowi Positif terpapar COVID-19, Menteri Nadien Dinyatakan Positif Virus Corona, Jalani Isolasi Secara Mandiri”				","Maret 17, 2020",Adi Syafitrah
"
					[SALAH] “Chloroquine (Obat Malaria Klorokuin) bisa menyembuhkan covid-19”				","Maret 17, 2020",Adi Syafitrah
"
					[SALAH] Surat Edaran Walikota Palembang Soal Virus Corona				","Maret 17, 2020",Muhammad Khairil
"
					[SALAH] “Antisipasi Corona, Seluruh BUMN DKI Ditutup”				","Maret 17, 2020",Adi Syafitrah
"
					[SALAH] Christiano Ronaldo Ubah Hotelnya Jadi RS Corona				","Maret 17, 2020",Aribowo Sasmito
"
					[SALAH] Jokowi Nyatakan “JANGAN KELUAR RUMAH, KALO BOSAN NONTON DRAKOR SAJA”				","Maret 17, 2020",Dedy Helsyanto
"
					[SALAH] “China Akui Dokter Palestina Penemu Vaksin Corona yang Terbukti Ampuh 100 Persen”				","Maret 16, 2020",Adi Syafitrah
"
					[SALAH] Foto “Di suruh diam di rumah 14 hari malah sibuk jalan2, bukan cuma jalan2 tapi bilang liburann lagii”				","Maret 16, 2020",Adi Syafitrah
"
					[SALAH] COVID-19 Sudah Sampai Purwakarta				","Maret 16, 2020",Aribowo Sasmito
"
					[BERITA] 49 WN Tiongkok yang Masuk ke Sultra Ternyata Orang Baru, Bukan Pekerja Lama				","Maret 16, 2020",Adi Syafitrah
"
					[SALAH] “Dua orang Terinfeksi Virus Corona Di Parepare”				","Maret 16, 2020",Bentang Febrylian
"
					[FALSE] “Alcohol kill coronavirus”				","Maret 16, 2020",Adi Syafitrah
"
					[SALAH] “Alkohol Bisa Membunuh Coronavirus Covid-19”				","Maret 16, 2020",Adi Syafitrah
"
					[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 7-13 Maret 2020				","Maret 16, 2020",Aribowo Sasmito
"
					[SALAH] “orang karangturi,balak cawas,sudah tertular virus corona”				","Maret 16, 2020",Adi Syafitrah
"
					[SALAH] Ditemukannya Virus Corona atau COVID-19 di Tisu Toilet				","Maret 16, 2020",Muhammad Khairil
"
					[SALAH] “PASAR TANAH ABANG DI TUTUP SEMENTARA”				","Maret 16, 2020",Bentang Febrylian
"
					[SALAH] “Corona Mewabah, Gubernur Ganjar Liburkan Driver Grab Grobogan Dan akan di ajukan oleh pihak Grab untuk memberi insetif 200rb per hari.”				","Maret 16, 2020",Adi Syafitrah
"
					[BERITA] Update Status Terkait Penutupan Beberapa Destinasi Wisata di DIY				","Maret 16, 2020",Bentang Febrylian
"
					[SALAH] “Sudah mau dimulai lockdown perwilayah, Lockdown Di Bali tanggal 25 maret 2020”				","Maret 16, 2020",Adi Syafitrah
"
					[SALAH] Kapal Rute Banda Aceh Sabang Distop Karena Virus Corona				","Maret 16, 2020",Bentang Febrylian
"
					[SALAH] “Destinasi Wisata Jogja Tertutup dari Tgl 16-31 Maret”				","Maret 16, 2020",Bentang Febrylian
"
					[SALAH] “Hasil Pemeriksaan Presiden Jokowi Positif Virus Corona”				","Maret 16, 2020",Dedy Helsyanto
"
					[SALAH] “suspect coronavirus ditemukan di salah satu terapis spa Hotel Goldenhands kelapa gading”				","Maret 16, 2020",Adi Syafitrah
"
					[SALAH] Jokowi Nyatakan Indonesia Di-Lockdown				","Maret 16, 2020",Dedy Helsyanto
"
					[SALAH] “Bule ini kena corona lokasi di Bali”				","Maret 16, 2020",Adi Syafitrah
"
					[BERITA] Perubahan Status Positif Corona Pegawai Telkom yang Meninggal di RS Cianjur				","Maret 16, 2020",Adi Syafitrah
"
					[SALAH] Video “Jokowi biarkan TKA CHINA yg datang dari PUSAT WABAH CORONA utk masuk & tinggal di Indonesia”				","Maret 16, 2020",Adi Syafitrah
"
					[SALAH] Foto Jokowi Duduk Bersebelahan dengan Menhub Budi Karya, Disebut “UDAH PAHAM DONK KORBAN SELANJUTNYA”				","Maret 15, 2020",Dedy Helsyanto
"
					[EDUKASI] WHO: “T&J tentang coronavirus (COVID-19)”				","Maret 15, 2020",Aribowo Sasmito
"
					[SALAH] “Profesor Chen Horin mengatakan Lemon panas dapat membunuh sel kanker”				","Maret 15, 2020",Adi Syafitrah
"
					[BERITA] Kemendagri Bantah Tito Karnavian Terjangkit Covid-19				","Maret 15, 2020",Adi Syafitrah
"
					[SALAH] “katanya Ada korban virus Corona di PIK”				","Maret 15, 2020",Aribowo Sasmito
"
					[BERITA] Pemkot Depok Batalkan Acara Olahraga #DepokAman				","Maret 14, 2020",Adi Syafitrah
"
					[FALSE] “Queensland, Australia: Actor Tom Hanks has died at the age of 63.”				","Maret 14, 2020",Adi Syafitrah
"
					[SALAH] “Queensland, Australia: Aktor Tom Hanks telah meninggal pada usia 63.”				","Maret 14, 2020",Adi Syafitrah
"
					[BERITA] Malware “AZORult” di Aplikasi Palsu Peta Sebaran COVID-19				","Maret 14, 2020",Aribowo Sasmito
"
					[SALAH] “Satu pasien virus corona dr Badau otw dirujuk ke rumah sakit rujukan Sintang”				","Maret 14, 2020",Adi Syafitrah
"
					[SALAH] Video Ibadah Gereja di Riau Diganggu Warga Setempat				","Maret 14, 2020",Muhammad Khairil
"
					[ACARA] Populi Center & Smart FM | Perspektif Indonesia: “Langkah Antisipasi Pandemik Corona”				","Maret 14, 2020",Aribowo Sasmito
"
					[EDUKASI] WHO: “Saran penyakit Coronavirus (COVID-19) untuk umum: membantah Mitos”				","Maret 14, 2020",Aribowo Sasmito
"
					[SALAH] “the Simpsons 1993 memprediksi Corona virus dari China”				","Maret 14, 2020",Adi Syafitrah
"
					[SALAH] Video “Setelah 10 tahun mati di tembak jenazah pejuang syahid Imam Samudera masih segar”				","Maret 13, 2020",Adi Syafitrah
"
					[SALAH] “jangan ke Kokas dulu ya, mall di lockdown karena salah satu staff diatas ada yang suspect Covid-19”				","Maret 13, 2020",Adi Syafitrah
"
					[SALAH] Kokain Membunuh Coronavirus				","Maret 13, 2020",Muhammad Khairil
"
					[SALAH] “cuma pengen viralin biar dikasih efek jera”				","Maret 13, 2020",Aribowo Sasmito
"
					[SALAH] KKN Jokowi dan UGM				","Maret 13, 2020",Dedy Helsyanto
"
					[SALAH] Suntingan Video “Planet Nibiru”				","Maret 12, 2020",Aribowo Sasmito
"
					[FALSE] “Alcoholic drinks can reduce the risk of infection from a coronavirus novel; COVID-19 “				","Maret 12, 2020",Adi Syafitrah
"
					[SALAH] “minuman beralkohol bisa mengurangi risiko infeksi dari novel coronavirus; COVID-19”				","Maret 12, 2020",Adi Syafitrah
"
					[SALAH] Politisi India: “Urin dan Kotoran Sapi Jadi Obat Virus Corona”				","Maret 12, 2020",Adi Syafitrah
"
					[SALAH] Arahan Gubernur DKI Terkait Himbauan Covid-19				","Maret 12, 2020",Bentang Febrylian
"
					[FALSE] “extremist act against the minority people” Video				","Maret 12, 2020",Aribowo Sasmito
"
					[SALAH] Video “Penyiksan terhadap muslim India trus terjadi”				","Maret 12, 2020",Aribowo Sasmito
"
					[SALAH] Pemeriksaan Air Liur Di Bandara Changi				","Maret 12, 2020",Bentang Febrylian
"
					[SALAH] “Info Terkini : kudus sudah ada 2 org pasien Virus corona”				","Maret 12, 2020",Adi Syafitrah
