sentiment,aspek,Tweet
0,6,ayo dong temanin saya main kamu sibuk terus tidak pernah main eh raimu anjing diajak main tidak pernah ngatain saya sibuk jancok
0,6,bakal sibuk lagi nih
0,6,baru aja nongkrong sudah disuruh pulang saja
0,6,belum masih sibuk kerja nih
0,6,belum sempat buat konten masih sibuk
0,6,berharap ada yang mengajak ketemu buat beli jajan nongkrong piknik dan sebagainya tidak ada yang mengajak satu pun sampai sekarang sejak awal pandemi
0,6,besok senin ketagihan liburan tapi sadar diri butuh uang buat liburan lagi
0,6,bismillah besok tidak sakit sudah mulai tidak enak badan saya gegara terlalu sibuk hari h lomba tinggal beberapa jam bahkan menit
0,6,butuh hiburan pasti atau liburan
0,6,butuh minum kopi sibuk terus seharian
0,6,dear senior dulu saya kerja kamu sibuk main sekarang kamu sibuk kerja giliran saya yang main wassalam
0,6,di saat sibuk saya melihat teman teman saya bisa asyik dengan yang lain entah itu saya yang kurang beruntung atau saya yang memang tidak di butuhkan hehe
0,6,dia merasa jadi orang paling sibuk paling susah padahal tanpa dia tahu banyak orang yang lebih susah dari keadaannya tanpa nunjukin dan mengeluh
0,6,dia terlalu sibuk dengan temanya tidak ada waktu untuk sekedar menemani kekasihnya dia menyuruh kekasihnya untuk bercengkrama dengan orang lain jika kemudian kekasihnya hilang cinta yang harus disalahkan siapa
0,6,diajakin minum kopi tidak mau sih
0,6,dinamika kerjaan giliran dikantor banyak nganggurnya kerjaan cpet selesai tapi giliran bekerja dari rumah libur mau cuti adaaa saja banyak ini kerjaan aneh case nya
0,6,dulu ingin liburan punya waktu punya teman tapi tidak punya uang kalau sekarang punya uang tapi tidak punya waktu tidak punya teman
0,6,eh masih sibuk dengan tugas
0,6,enak sich tapi belum boleh minum kopi
0,6,energy saya buat nongkrong sudah tidak ada jadi jarang sekali nge-read group tongkrongan
0,6,habis sibuk nerjemahin eh malah bikin pegel pundak wakakakaka
0,6,hari hari yang sibuk
0,6,hari ini dia sibuk sekali
0,6,hari ini kacau sekali kerjanya jadi tidak bisa liburan kemanaaa begitu
0,6,hari ini sibuk lumayan sibuk di real life eh ternyata sudah ganti hari ding
0,6,hari liburan ini masih terpantau membabu rebahan dan menikmati kesendirian adalah obatnya semoga bisa menikmati liburan hari kedepan
0,6,harus sekali ya training daring dihari libur
0,6,helah gagal liburan dehh sebal
0,6,ingin download gta lagi tapi masih sibuk ta
0,6,ingin ikutan minum kopi juga tapi sepertinya saya tidak bisa
0,6,ingin juga seperti orang libur kerja istirahat tenang dirumah lah ini tambah pikiran kerja anjing
0,6,ingin minum kopi sambil cari inspirasi eh nasib tugas menumpuk
0,6,ingin minum kopi sudah lama tidak minum kopi
0,6,ingin minum kopi tapi cuaca gluduk gluduk
0,6,ingin minum kopi tapi masih sibuk
0,6,ingin minum kopi tapi masih sibuk banyak kerjaan
0,6,inginnya hari minggu itu libur bukan exam
0,6,ini kapan liburannya ya allah kerjaan menumpuk terus
0,6,iya ini lagi sibuk sampai tidak buka tuit sehari
0,6,iya ini lagi sibuk sekali banyak tugas menumpuk semua
0,6,iya iya yang paling sibuk
0,6,jam siang kerja jam jempput mama jam beres rumah atas jam diajak nongkrong durung leren
0,6,jangankan buat nongkrong meluangkan waktu buat diriku sendiri saja tidak bisa wak
0,6,jrang main sosmed lagi sibuk kerja
0,6,jumat sibuk wooyyy
0,6,kalau siang sibuk
0,6,kalau weekend sibuk terus sama urusan sendiri
0,6,kamu mesti sibuk oh
0,6,kamu terlalu sibuk sii jadi sekali libur dipakai rehat
0,6,kan kami sama sibuk tapi masih bisa temanin makan daripada tidak sama sekali
0,6,kan kamu sibuk
0,6,kangen liburan semester deh yang tiap hari netflixan mulai libur semester malah gatenang liburannya
0,6,kaya yang stres sekali begitu loh ingin cepat keluar dari himpunan ingin kelarin semua tugas ingin tidak pikir proker terakhir yang paling ingin liburan naik wahana yang bisa teriak
0,6,ke semarang tapi tidak sempat ke lawang sewu sibuk sekali siii
0,6,kelompok saya pada sibuk tapi keren mereka pada saling membantu terima kasih
0,6,kemarin saya ajak keluar sibuk malas
0,6,kerja libur masih saja dikasih kerjaan
0,6,ketika liburan berakhir masuk minggu ke kuliah hidup cuma berkutik depan laptop saja laporan terus sampai tidak bisa itu ngerjain kerjaan lain
0,6,ketika mereka pada sibuk tugas kuliahnya saya juga sama sibuk mencari kesibukan
0,6,ketika yang lain pada bingung malam minggu mau nongkrong dimana saya malah bingung mau gofood makanan apa saking sibuknya
0,6,kita belum jadi nongkrong lagi ya
0,6,klean sibuk sih
0,6,lagi ngebayangin renang air anget malam malam di guci terus nyemil gorengan sama minum teh tang aduhhh ya allah kapan bisa liburan luar kota
0,6,lagi sensitif sekali sepertinya butuh liburan
0,6,lagi sibuk
0,6,lagi sibuk banged
0,6,lagi sibuk jadi bidan
0,6,lagi sibuk mengumpulkan pundi-pundi rupiah tidak ada waktu libur
0,6,lagi sibuk tidak tahu besok
0,6,lama sekali tidak minum kopi
0,6,lama tidak nongkrong sama teman dulu lagi banyak kesibukan
0,6,lelah dimintain data bertubi ini sudah selese giliran minta yang laennya kapan kerjaanku yang lain selesai coba kalau dibikin sibuk mengolah data rekap kompilasi yang beda palagi kalau disuruh analisis mana ditanya realisasi terus sekarang menutup mata dulu
0,6,lelah itu libur tidak bisa tidur siang juga pergi main terus upload di strory eh langsung wa masuk ini itu nongkrong sedikit langsung wa masuk ini itu lihat grup seen langsung wa tugas ohya ini jangan lupa yang ini kok belum ya pras yang ini mana ini itu lelah itu
0,6,lelah yah harusnya libur hari ini eh disuruh masuk mana dari hari sabtu kemarin belum dapat libur sudah lah hari kerja berturut sampai tifus ini mah
0,6,libur sehari doang benar tidak ada artinya
0,6,liburan dirumah meriang pas kerja sehat pulang kerja flu lagi dosa apa saya
0,6,liburan tapi masih kerja
0,6,liburan ya bersih bersihh dong
0,6,maaf malam minggu besok masih sibuk
0,6,maaf masyarakat twitter belakangan ini saya sibuk
0,6,maaf saya lagi sibuk
0,6,maaf saya terlalu sibuk buat kamu yang terlalu gabut
0,6,maaf sibuk
0,6,maaf tidak bisa lagi sibuk
0,6,maaf ya kita sibuk sekali mengurus persoalan uang dan kekuasaan sampai kamu tidak terselamatkan
0,6,malam minggu sibuk nugas tidak ada waktu untuk nongkrong
0,6,manusianya cuma sibuk buka twitter
0,6,mas sibuk tugas kuliah pas punya waktu luang ya kan telpon sendiri tidak perlu diminta juga bakal tidak telpon katanya
0,6,masih ingin liburan sebenarnya
0,6,masya allah masih sibuk saja
0,6,mau dibilang typing jutek sombong balas pilih-pilih sok sibuk ilangan dan etc maaf tidak peduli bodo sekali seng penting masih balas sopan pokok senyamanku soale saya prioritasin diri sendiri
0,6,mau pesan grabfood karena tidak ada waktu nongkrong disana
0,6,mayanlaahh hr mengalami sibuk yang berbeda sibuk rasa liburan dan yak besok saatnya kembali ke rutinitaaasss
0,6,mbak asri semalam tidak gabung spaces sibuk sekali sepertinya
0,6,merelakan minggu sibuk cuma mengurus event dibalas dengan maaf lur tidak bisa datang ada keperluan maksudny apa anjing
0,6,minggu ini sibuk sekali dan banyak repotnya
0,6,minggu minggu berangkat pagi kerja liburan tidak pernah liburan 
0,6,minggu ngapain jadwal kosong banged teman pada pulkam orang rumah pada liburan ke blora
0,6,minggu tidak minum kopi
0,6,mohon maaf saya lagi sibuk ke semarang pindah tempat makan siang
0,6,ngentottt masa tidak libur natalll anjinggg guee capeee ya disuruh ptm terus anj liburnatalsekolah
0,6,niatnya mau liburan ehh malah banyak pikiran
0,6,nongkrong sama laptop
0,6,ohh gni rasanya jadi orang sibuk keliatan malam masih kerja
0,6,orang pada liburan aku mendekem di kamar tidak tahu mau ngapain
0,6,orang sibuk sekali kau
0,6,padahal ingin minum kopi kapan selesai kesibukanku
0,6,pagi aku keserang mental dengan melihat story orang pada liburan sore aku keserang mental dengan melihat story orang banyak yang menikah ngeyel sih masih nekat buka instagram menyesal kan
0,6,pagi sibuk
0,6,pak dir sepertinya sibuk rapat terus sih
0,6,parno sekali telat sehari tidak apa apa kan ya cita-citanya mau jadi ambis tapi saya sibuk sibuk kerjaan
0,6,pas sibuk malah ngelu
0,6,pasti no sampai tahun seterusnya sepertinya bakal mulai sibuk sekali
0,6,pasti sibuk karena kerjaan apalagi kalau teman yang sudah menikah kesibukannya sudah semakin semakin lagi
0,6,pingin sekali liburan yang benar benar tidak mikirin kerjaan dulu seminggu begitu biar balik balik otaknya segar lagi seperti anak baru apadaya kerjaan menumpuk
0,6,psbb jancok saya mau liburan anjing
0,6,punya tapi sibuknya sibuk kerja xixixi
0,6,pusing mikirin kerja kapan yang benar libur
0,6,pusing sekali rasanya ingin liburan sebelum benar fokus ke skrpsweet tapi yang di depan mata saja belum kelarr
0,6,rindu nongkrong sampai pagi tapi apa daya sibuk
0,6,s kamu dan m o r i orang orang pada umumnya sibuk gowes saya kerja kerja kerja
0,6,sabtu yang cukup sibuk
0,6,salah satu yang bikin sedih seiring bertambahnya usia adalah teman semakin berkurang maksutnya temanannya sih masih tapi sudah beda kota kalaupun sekota ya pasti sibuk karena kerjaan apalagi kalau teman yang sudah menikah kesibukannya sudah semakin semakin lagi
0,6,sama sibuk terus buna
0,6,sangat sibuk jadi tidak banyak waktu santai
0,6,saya bukan sok sibuk tapi memang sibuk ya allah
0,6,saya juga butuh liburan tapi dompetku butuh lembaran
0,6,saya lagi off ya lagi sibuk kuliah sama tugasnya
0,6,saya libur sehari besok rabu masuk lagi tidak pernah ada waktu luang
0,6,saya melihat kawan kawanku nongkrong tapi tidak mengajak saya
0,6,saya orangnya suka lapar tapi kalau terlalu sibuk begini kadang kelewat jadi tidak lapar
0,6,saya sibuk jangan diajakin berkelahi
0,6,saya sibuk og
0,6,sebentar ya tugas saya lagi sibuk scroll tl jangan ganggu saya
0,6,sedang sibuk nyusun tesis untuk gelar profesor
0,6,sek lah seh sibuk laporan kkn
0,6,selamat pagi selamat minum kopi saya ngetik dulu
0,6,semester lagi sibuk overthinking
0,6,semester sibuk mempertahankan kewarasan
0,6,sepertinya bakalan sibuk sekali nih
0,6,sepertinya memang saya jenuh deh sama kehidupan real life yang monoton begitu begitu saja benar benar butuh liburan
0,6,siangnya sibuk malamnya lelah mana sempat saya mencintaimu
0,6,sibuk antre beras bulog ppkm dulu kawan
0,6,sibuk benerr
0,6,sibuk cari duid
0,6,sibuk cari duit juga karena tahu anaknya tidak ranking hahahahaha
0,6,sibuk itung cuan
0,6,sibuk kkn pkl sibuk juga mengurus superm
0,6,sibuk memperkaya diri dan balik modal
0,6,sibuk mengejar dunia eh tahu tahu mati ups ditanya malaikat kagok belum belajar
0,6,sibuk mengurus cafe
0,6,sibuk mikirin idup tidak bisa nongkrong dulu
0,6,sibuk nyukur rambut orang sampai tidak ada waktu buat dia goblok memang saya itu v
0,6,sibuk penuh day maaf
0,6,sibuk sama duniawi sampai gasadar puasa sudah hari ke
0,6,sibuk sekali dia mau menikah juga
0,6,sibuk sekali hari ini
0,6,sibuk sekali ya bunda sedari kecil
0,6,sibuk sekali ya tiba-tiba ingin nongkrong kangen kuliah
0,6,sibuk sibuk nanti tifus
0,6,sibuk terus pik
0,6,sudah ingin sekali liburan tapi harus kerja
0,6,sudah kurang tidur pagi sarasehan lanjut pendampingan rapat dce sampai maghrib lanjut lagi pendampingan pelaporan kepada ketua belum mencintaimu mbarang dehhh sibuk sekali aku
0,6,sudah mulai mengganggu kerjaan seperti nya mau janjian ke psikolog klinik lagi sibuk dese
0,6,sudah mulai sibuk in rl
0,6,sudah pulang tapi saya sibuk
0,6,sudah sebulan tidak minum kopi padahal
0,6,sudah seminggu ini tiap malam tidur jam doang berangkat on duty subuh terus lagi sibuk sibuknya tapi kok bb tidak ada turun turunnya
0,6,sudah tidak bisa nongkrong teman mengajak main selalu kutolak super taat protokol kesehatan ekh ternyata teman kerja pas cuti malah pergi liburan terus pas balik ke tempat kerja setelah di swab test malah bawa kakrona akhirnya mengungsi ke kos suek
0,6,suruh mengundurkan diri saja masa punya cowok malah sibuk kerja bukannya balas chat
0,6,tapi menanyakan kesal tidak meh crito apa sini sek ya lagi sibuk nanti tidak kabarin wesss mana adaaa
0,6,teman teman sudah pada sibuk cari kerja lah saya kepikiran saja tidak
0,6,tentu saja dengan sibuk kerja
0,6,terlalu sibuk hari ini sampai lupa kalau one piece minggu ini release
0,6,terus malamnya dia aku dia bilang begini ternyata kakak sibuk sekali ya sampai jam pun tidak bisa meluangkan waktu buat adeknya anjayyy aku memang dipanggil kakak entah kenapa tiba-tiba aku punya adek beda darah itu bagaimana ceritanya
0,6,tiba-tiba ingin nongkrong di starbucks tapi tidak bisa ya
0,6,tidak ada makan bersama dan sibuk dengan urusan masing-masing
0,6,tidak akan saya tanyakan lagi bagaimana kondisi perjalanan karier untuk saat ini saya tahu dan mengerti kalian sedang berproses saya pun sama jika saya bertanya saya terlalu sibuk dengan urusan dan prestasi kalian sehingga lupa tujuan sayasementara kalian terhadap saya haha
0,6,tidak apa suka mengatur tapi tolong tahu kegiatan orang kadang sebal kalau aku lagi sibuk sekali terus suruh cepat respon atau kerjakan apa yang sifatnya belum urgen sekali selain itu juga lihat kontribusi kamu nya sih bagaimana
0,6,tidak bisa nongkrong tidak bisa nomad tidak bisa nonton konser tidak bisa piknik
0,6,tidak bisa nongkrong tidak bisa nomad tidak bisa nonton konser tidak bisa piknik cari duit butuh effort lebih tapi enak iso invest saham njaluk duit orang tua sek rapopo
0,6,tidak bisa saya sibuk beranak
0,6,tidak bisa ya apa saya pas lagi libur begini cuma santai saja
0,6,tidak sempat baca buku mas sibuk mengurus acara
0,6,tidak tahu juga sih dia lagi sibuk
0,6,tidak tahu juga sih sepertinya lagi sibuk jualan cilok juga dia
0,6,tidak tausy terlalu sibuk kemarin
0,6,tidak weekday tidak weekend sibuk teruss
0,6,wah sibuk sibuk siapin laptop sama hp kawan
0,6,walau miskin saya sibuk
0,6,ya saya tahu kamu sibuk kerja
0,6,ya sebentar lagi sibuk di luar
0,6,ya sibuk seperti biasanya
0,6,yang satu sibuk mengurus anak yang satu sibuk menyiapkan lahiran yang satu sibuk ngelist anime yang mau ditonton
0,6,yang saya lakuin selama ini cuma sibuk mengejar passion menghindar dan iya iyain dengan tujuan meredakan ketegangan alhasil rumah bukan jadi tempat untuk bisa menjadi diri kalian sebenarnya
0,7,ada juga kok yang sudah sah suami istri masih cari selingkuhan
0,7,adek di rumah yang dimarahi adek kalau tidak ada adek akulah yang dimarahin selalu dibanding-bandingin sama anak tetangga ya allah
0,7,agak sakit hati sebenarnya denger cerita dari bapak padahal dari dia kecil bapak sudah banyak bantu usaha keluarganya pas bapak susah seperti begini tidak dihargai sama sekali malah ucapannya tidak enak di hati
0,7,aku habis pesan panjang sekali ke suami tidak mengerti bakal dibaca apa tidak kalau tidak dibaca ya yaudahlah saya berubah jadi sendok teh saja biar bisa mengaduk ngaduk kamu
0,7,aku sama suami nih lagi gencarnya cari duit yang benar apa saja nih yang bisa ngasilin duit cepat pasti dikerjain tapi kadang insecure karena ada saja orang yang ngatain tidak tahu ah anjing
0,7,alias tolong mami keinginan untuk tambah anaknya ditahan dulu fokus ke sih dedek duluuu kita bukan keluarga yang financially stable apalagi latar belakang pendidikan mami dan papa tidak begitu mendukung inisiatif punya anak itu butuh persiapan dan perencanaan yuk ditahan dulu
0,7,anak bayinya dimarahin
0,7,anak pertama adek keluarga miskin utang banyak ya bagaimana saya mau tetap jadi guru tidak bisa hidup lah saya
0,7,anak pertama pelampiasan beban utama keluarga
0,7,anak sendiri buat beli paketan saja jarang dikasih yang anak ketemu besar sampai cari utangan buat modalin nikah taek memang
0,7,anak terakhir di dalam keluarga dianggap serba salah
0,7,aneh juga ya dia bikin image seakan akan jadi penengah antar keluarga padahal aslinya jadi pengadu domba
0,7,another level of pain itu ketika kamu sudah percaya sama pasangan kamu dan keluarganya tapi dikasih tahu orang lain apa yang kalian perbuat dibelakang saya bahkan keluarga saya sendiri saya percaya karma itu ada so saya tunggu kalian speak up harapan saya kalian tidak bohong
0,7,apa omongan orang tua kamu yang bikin kamu sakit hati dan kamu tidak bisa lupain sampai sekarang bokap saya ngomong kamu sudah jadi gay sudah bikin malu keluarga kamu tidak perlu aneh-aneh lagi
0,7,ayah ibu saya mulai mempermasalahkan uang untuk saya makan sama jajan saya masih umur saya harus gimana fuck tahun parah sekali
0,7,bagaimana mau ditanyain sudah ditinggal selingkuh dari tahun yang lalu sama sih mantan bapak
0,7,bahkan saya lupa kapan terakhir kali ngerayain idul adha bersama keluarga yang utuh
0,7,bapak nelpon bukannya minta maaf malah marahin karena tidak berangkat takbiran
0,7,bapak saya buat salah apa sih waktu muda nya kok imbas karma nya ke saya begini amat
0,7,bapak saya dong ibuku wirausaha tapi selingkuh sama ibu petani mana sudah nikah lagi diam
0,7,bapak tidak pernah minta duit tapi sekalinya minta duit malah juta mau prostitusi sepertinya tidak segitu juga harga diriku
0,7,bapakku sibuk ibuku selalu butuh perhatian makanya ketika ngobrol dalam sama bapak selalu nangis sedih astaghfirullah
0,7,baru saja kemarin suami tergoda lagi untuk berhutang saya marah jengkel
0,7,barusan di telfon ayah sudah mau jalan tahunan kalau telfonan sama ayah itu cuma menitan jadi kangen dulu sampai berjam-jam loh bahkan sebulan telfonan pun sudah tidak bisa by whatsapp saja sekrang itupun kadang dibalas kadang di read saja
0,7,beban keluarga paling kamu pergi saja dari rumah
0,7,beban keluarga tapi berharap dapat jodoh aset negara bukanmain
0,7,beberapa waktu kemudian saya baru ingat soal kata-kata beliau dan ya benar keluarga tidak ada yang mengurus karena beliau di isolasi bahkan sampai napas terakhirnya bahkan untuk mengurus jenazah pun kami tidak memiliki kesempatan
0,7,begini amat jadi anak ke tidak diperhatiin jadi tempat pelampiasan marah selalu di anggap salah
0,7,begini rasanya ldr sama keluarga tidak bisa menahan nangis
0,7,belum hari lihat sodaranya nyanyiin lagu up di youtube saja sudah aneh pada hilang akal semua ini keluarga
0,7,benar sekali utiku yang mengurus juga ibuku karena anak cewek satunya tiap hari berkelahi
0,7,benar sekali utiku yang mengurus juga ibuku karena anak cewek satunya tiap hari berkelahi terus karena utiku susah dibilangin sampai stres sendiri tiap hari denger teriakan anaknya yang lain apa peduli tidak sama sekali
0,7,berangkat jadi beban suami
0,7,berasa jadi anak keluarga pecah tidak enaknya jadi anak bungsu
0,7,biasa beban keluarga jadi stres begini
0,7,bingung caranya kasih pengertian ngomong keras takut durhaka ngomong pelan tidak di gubris memang benar yang namanya semakin tua semakin menjadi anak anak ingin di tengah tengah tidak ingin kekolotan bapak membuat adek berjarak lagi sama beliau anak jaman skarenag tidak seperti dulu
0,7,cerita saya sih anak keluarga pecah punya orang tua beracun tiap kali ketemu papah selalu bandingin saya sama anak kakanya mamah selalu ngomongin kejelekan saya ke tetangga ataupun saudara tidak pernah negur kalau saya salah yang ada saya malah diomongin sana sini
0,7,dasar beban keluarga
0,7,definisi jadi anak yang ada pada keluarga utuh tapi susananya sudah seperti keluarga pecah dari dulu sekali
0,7,di jalan lihat anak yang tidak sengaja jatuhin jajan dari motor terus ibunya ngamuk teriak anak bodoh bodoh jadi pikir tidak semua orang cocok jadi orang tua
0,7,di wa instagram tidak semua anggota keluarga saya follow dengan alasan ya ngindarin hal sepele jadi masalah oya lagi kenapa hide status ke sebagian dari mrka karena pas show off sedikit pasti dikira lagi banyak duit ujungnya minta pinjem duit
0,7,dia dulu baik beneran baik dan muslimah sekali tapi kenapa sekarang kamu jadi lonte huhu ada masalah apa dengan keluarga kecilmu itu hah
0,7,dipatahkan oleh keluarga sendiri it's oke
0,7,dituduh yang tidak sama keluarga sendiri
0,7,drama keluarga ini rumit sekali ya bund
0,7,dulu pernah berpikir  suatu saat nanti saya akan menjadi kebanggaan ibu bapak namun pada kenyataannya hanya beban bagi mereka saja
0,7,ekonomi keluarga lagi jatuh sumpah nguji mental sekali astaga
0,7,emak kamu yang durhaka saya suka heran orang tua kalau dilurusin kenapa sih ujung ujung nya ngatain anak durhaka
0,7,enak ya anak tunggal warisannya banyak heh matamuu cokkk harus tidak tangisi aee
0,7,eneg tidak sih kamu kalau kamu sudah berkeluarga tapi masih dijadiin boneka ini kalau saya speak up dibilang saya mencoreng nama baik keluarga besar suami kezaaalll
0,7,garagara dimarahi sama bapak
0,7,habis dimarahi keluarga karena masalah sepele
0,7,habis dimarahi suami katanya harus jadi cewek mandiri
0,7,hai yah sebentar lagi saya wisuda seandainya ayah masih ada kita bisa foto fullteam sekeluarga tapi saya lega pasti disana ayah bisa jalan bebas tanpa kursi roda yakan maaf saya belum sempat nyekar lagi yah semoga segera bisa ziarah lagi
0,7,hal yang paling mendasar dalam kehidupan manusia adalah saling ketergantungan dalam keluarga misalnya seorang anak yang terlahir dari keluarga pecah akan tersiksa saat nanti dia memiliki keluarga baru dan saudara baru
0,7,hari ini saya sudah tn punya anak dan istri tapi tidak pernah puas dengan kehidupan sexualku pernah priksa ke psikiater katanya masih dalam batas wajar karena orientasinya masih dengan manusia dan tidak ada kekersan yang membuat cidera atau berdarah selain itu
0,7,hiissshh gila baca komenannya kok orang tua pada beracun begitu bikin lingkungan keluarga berantakan parah sekali tidak habis pikir saya mereka yang ngewe bikin anak begitu anak nya sudah jadi bukannya di sayang malah di tololin bangsatin begoin orang tua gila semangat buat sendernya
0,7,ibarat di keluarga rumah dibenci di luar disegani
0,7,impian dipatahkan keluarga
0,7,ingin deh dibanggain satu keluarga cuma kenapa sepertinya kalah saing terus
0,7,ingin diadopsi jadi saudara tiri seorang teman kuliah karena dirumah beracun sekali
0,7,ingin sekali pulang ke rumah tapi suami sedang berada di rumah perempuan lain
0,7,ini akibatnya orang tua gagal mendidik anak
0,7,ini kali keduaku melihat ayahku menangis karena kali pertamaku melihat ayah menangis ketika mengantar saya ke bandara buat berangkat kuliah jauh dari keluarga
0,7,ini saya sampai segede begini masih menyusahkan dan mempersulit kondisi keluarga saya
0,7,ini saya ulang tahun kok keluarga saya tidak ada pun yang mengucapkan
0,7,ini ya kawan akibatnya orang tua gagal mendidik anak
0,7,itu yang biasa jadi sebab orang sepuh pada mengesalkan ini lagi terjadi sama mbah aku super mengesalkan puol dari keluarga besar aku pun tidak banyak yang peduli penuh sama mbah aku
0,7,jadi ingat pernah menangis dan merasa rendah diri gara ditinggalkan cowok yang tidak mau dapat cewek dari keluarga pecah
0,7,jadi sekarang tidak pernah mau ngomong sama keluarga suami seakan mereka di depanku baik saja eh ternyata ngomongin juga di belakang pernah ke gep juga lagi ngomongin dan terulang terus sampai sekarang suami fine saja sama saya tapi kalau lagi berkelahi ya pecah kebawa lagi
0,7,jadilah beban keluarga
0,7,jangan dipikir semua keluarga harmonis seperti keluarga kamu ya
0,7,jangan terbebani dengan mikirin anak nanti ayahnya tidak ada dengan mengorbankan diri sendiri ayahnya saja kaya begitu kalau sudah sakit hati begini apa masih bisa tetap harmonis kecuali dia benar bertobat
0,7,jangankan orang lain keluarga aku sendiri saja tidak peduli samasekali sama saya saking tidak berguna nya kalik ya
0,7,jatuh karena keluarga sendiri
0,7,judi bikin keluarga hancur
0,7,jujur aku masih kesal sekali karena kejadian mudik di covid kemarin tapi bisa apa alasan utama pasti keluarga paling sedih kalau mereka yang ketemu keluarga malah kehilangan keluarganya juga karena covid
0,7,jujur semenjak sma saya juga merasa dan sudah sering cerita ke orang tua kalau saya mungkin tidak sanggup buat mengurus mereka nanti di masa senja masih ada lubang diantara kita terutama aku yang tidak terisi secara penuh dan ini berat sekali apalagi saya anak sulung ya
0,7,kadang bukannya kita tidak suka kalau ada keluarga yang menginap di rumah bukan orang tua bukan mertua tapi saya tidak sukanya kalau banyak komentar misal sudah malam kok jemurannya belum dimasukin baju yang belum disetrika kok banyak sok bantu jemur baju tapi banyak tanya jadi malah bikin rumit
0,7,kadang iri ada kluarga yang akrabnya sama orang lain melebihi keluarga sendiri
0,7,kadang kasihan lihat anak kecil sekarang yang tidak bisa main tidak bisa keluar bahkan dirumah juga tidak bisa interaksi dengan keluarga kebanyakan anak kecil sekarang hanya disuguhkan hp sebagai wahana permainan
0,7,kadang yang bikin mental down itu malah keluarga sendiri
0,7,kalau anak sudah dibuat mental down sama orang tuanya terus bangkit untuk kehidupan yang lebih baik malah dikira durhaka mumet apa ora wes
0,7,kalau kumpul keluarga lebih ke malas jawab pertanyaan yang itu itu saja sih
0,7,kalau suami bilang gaji dia tidak ada hak istri karena dia yang bekerja apakah perlu bertahan dengan suami seperti itu
0,7,kangen seseorang yang tidak akan pernah kembali lagi yaitu ayah
0,7,kecewa karena dicuekin suami
0,7,keluar dari grup keluarga boleh tidak sih sangat menganggu
0,7,keluarga aku utuh tapi saya tidak tahu darimana ini disebut keluarga
0,7,keluarga bangsat tidak ada yang benar semua
0,7,keluarga benar benar penyebab huru hara
0,7,keluarga kok berantakan begini sih
0,7,keluarga kok tidak bisa jaga martabat keluarga sendiri
0,7,keluarga lengkap ibu ada bapak ada tapi saya merasa kasih sayang yang seharus nya saya dapatkan tidak saya rasakan
0,7,keluarga macam apa terlalu mencampuri urusan pribadi
0,7,keluarga rajin ibunya rajin mengomel bapaknya rajin marah anaknya rajin minta uang
0,7,keluarga tidak ada yang dukung saya mereka terus menekan saya dan tidak mau memahami perasaan aku hingga berkali saya mengalami stres sampai kondisi tubuh jatuh pusing sekali rasanya kepala mau pecah
0,7,kemarin saya berkelahi sama suami perkara lupa ambil jemuran pas hujan posisi saya fi rumah dia belum balik kerja waktu itu hujan angin besar sekali sudah terlanjur hujan angin besar saya gaberani angkat jemuran soalnya jemuran ada di teras belakang
0,7,kenapa ayah dulu membuat saya kalau cuma buat dibuang
0,7,kenapa keluarga keturunan ayah selalu tidak peduli dan cuek
0,7,kenapa tidak ada istilah orang tua durhaka padahal mereka sangat berpotensi melakukan itu tidak mendidik anak dengan baik mencaci maki anak ketika berbuat salah dan sebagainya coba kalau dibalik ketika anak mencaci maki orang tuanya langsung dibilang durhaka
0,7,kenapa ya di group saudara sepupu om pakde pada terjadi perpecahan
0,7,kepercayaan kepada keluarga saja meragu apalagi teman sepele
0,7,ketika saya merasa tidak benar benar punya rumah untuk aku pulang yang orang orang sebut sebagai keluarga
0,7,ketika sih suami meninggal keluarga yang ada hanya sih istri karena dari keluarga besar bapak ini istilahnya sudah dibuang akibat menikah i ibu ini sempat trjd kebingungan ketika menguburkan karena sih istri minta dikuburkan scr katolik padahal sih suami islam
0,7,ko ada ya orang tua yang egois nikahin pertamanya yang bahkan belum siap menikah dengan alasan biar bisa nikahin anak keduanya karena anak keduanya ngebet nikah miris asli
0,7,kok bisa ya keluar hubungan keluarga sikapnya nice sekali tapi sama keluarga sendiri sikapnya bisa beracun sekali
0,7,kondisi keluarga berantakan
0,7,la habis manusia bernasib kaya saya saja masih ada yang iri mau tuker hidup ya ayo itung saya merasakan punya keluarga utuh
0,7,lagi di kondisi berkelahi sama keluarga sendiri
0,7,lah ngtt dianya tidak malu apa jadi beban keluarga
0,7,langit bisa kah kau pindah saya ke keluarga harmonis
0,7,lebih kaya merasa jadi beban keluarga hihi
0,7,lelah denger emak cerita tentang kelakuan bapak padahal tanpa perlu di ceritain anak sudah tahu karena masih serumah
0,7,lelah dikejar-kejar ekspektasi keluarga
0,7,lelah juga jadi anak pertama otaknya muter terus ini nantinya mau pegimana kalau saya tidak ngalah adikku nanti bagaimana ashh ruwett
0,7,lelaki yang berniat mengajak hidup susah perempuannya berarti ia tidak ada usaha untuk bagaimana agar tidak susah menghidupi keluarga kecilnya
0,7,lihat ibu seperti ini tidak terbayang kedepannya kalau sudah mulai kehidupan yang sebenarnya harus kerja belum saat sudah mengurus keluarga anak tunggal harus sekuat apa sih kawan
